,species,latitude,longitude
2793,larix,65.9503968254,98.3154761905
2794,larix,51.6527777778,133.160714286
2795,larix,58.603174603199996,125.674603175
2796,larix,60.7083333333,109.98809523799999
2797,larix,51.896825396800004,111.05753968299999
2798,larix,64.93452380949999,118.39285714299999
2799,larix,62.4940476191,99.7698412698
2800,larix,50.1051587302,111.525793651
2801,larix,56.3234126984,131.811507936
2802,larix,62.8253968254,95.37301587299999
2803,larix,68.3968253968,107.23015873
2804,larix,62.8869047619,99.3194444444
2805,larix,65.5714285714,115.64484127
2806,larix,65.1349206349,95.3293650794
2807,larix,62.273809523800004,126.28769841299999
2808,larix,59.8551587302,123.533730159
2809,larix,61.748015873,105.24206349200001
2810,larix,56.0952380952,114.125
2811,larix,62.9682539683,114.20238095200001
2812,larix,63.101190476199996,122.944444444
2813,larix,65.5337301587,150.972222222
2814,larix,52.6349206349,124.839285714
2815,larix,61.3948412698,113.906746032
2816,larix,59.7341269841,140.56547619
2817,larix,61.2341269841,131.827380952
2818,larix,53.87103174600001,126.996031746
2819,larix,66.2162698413,103.986111111
2820,larix,59.7440476191,138.615079365
2821,larix,60.728174603199996,122.283730159
2822,larix,66.8412698413,103.60714285700001
2823,larix,64.6488095238,125.87301587299999
2824,larix,55.7896825397,121.603174603
2825,larix,51.126984127,120.78769841299999
2826,larix,56.7956349206,123.958333333
2827,larix,63.0178571429,121.75
2828,larix,64.6388888889,92.3194444444
2829,larix,52.3234126984,111.178571429
2830,larix,59.6071428571,108.71230158700001
2831,larix,60.353174603199996,108.52777777799999
2832,larix,53.7123015873,126.305555556
2833,larix,58.63095238100001,128.488095238
2834,larix,67.9702380952,116.87698412700001
2835,larix,65.2341269841,124.130952381
2836,larix,56.0079365079,122.24801587299999
2837,larix,55.5099206349,125.26984127
2838,larix,65.0238095238,124.900793651
2839,larix,54.6646825397,107.361111111
2840,larix,63.4920634921,92.0257936508
2841,larix,67.4464285714,114.76190476200001
2842,larix,64.2936507937,92.07738095239999
2843,larix,51.321428571400006,117.916666667
2844,larix,63.6825396825,90.20634920629999
2845,larix,64.3333333333,119.41468254
2846,larix,55.501984127,128.638888889
2847,larix,59.236111111099994,116.045634921
2848,larix,68.46230158729999,107.31547619
2849,larix,50.3492063492,112.33730158700001
2850,larix,66.9464285714,110.74801587299999
2851,larix,62.9920634921,93.87301587299999
2852,larix,61.1507936508,96.7996031746
2853,larix,65.5297619048,118.813492063
2854,larix,61.0674603175,122.27777777799999
2855,larix,53.248015873,122.795634921
2856,larix,60.6349206349,111.648809524
2857,larix,52.216269841300004,138.218253968
2858,larix,51.853174603199996,137.325396825
2859,larix,60.8908730159,132.63095238100001
2860,larix,63.6944444444,119.49801587299999
2861,larix,62.2400793651,113.03769841299999
2862,larix,63.0119047619,117.33730158700001
2863,larix,67.8174603175,103.055555556
2864,larix,63.2420634921,92.2996031746
2865,larix,62.4603174603,129.015873016
2866,larix,61.1666666667,113.84722222200001
2867,larix,64.2321428571,129.109126984
2868,larix,55.1170634921,135.279761905
2869,larix,62.0972222222,127.648809524
2870,larix,61.513888888900006,136.841269841
2871,larix,51.5079365079,121.603174603
2872,larix,67.5674603175,105.630952381
2873,larix,53.5654761905,113.319444444
2874,larix,52.2777777778,124.83531746
2875,larix,63.976190476199996,126.799603175
2876,larix,65.001984127,95.65873015870001
2877,larix,64.80555555560001,116.75
2878,larix,62.7083333333,146.932539683
2879,larix,63.8253968254,127.081349206
2880,larix,53.410714285699996,129.20436507899998
2881,larix,67.0575396825,103.956349206
2882,larix,60.851190476199996,124.791666667
2883,larix,63.696428571400006,102.75198412700001
2884,larix,63.50396825399999,102.021825397
2885,larix,61.906746031800004,134.051587302
2886,larix,54.793650793699996,130.212301587
2887,larix,67.8888888889,121.958333333
2888,larix,51.021825396800004,121.28769841299999
2889,larix,63.1130952381,104.468253968
2890,larix,64.0853174603,99.1507936508
2891,larix,61.2896825397,143.773809524
2892,larix,60.591269841300004,124.593253968
2893,larix,58.388888888900006,119.224206349
2894,larix,57.521825396800004,129.43452381
2895,larix,53.1805555556,112.490079365
2896,larix,62.5753968254,134.87698412700001
2897,larix,65.7718253968,98.61706349209999
2898,larix,56.1646825397,137.253968254
2899,larix,54.0932539683,133.371031746
2900,larix,57.373015873,135.746031746
2901,larix,57.138888888900006,134.787698413
2902,larix,58.1726190476,122.06746031700001
2903,larix,67.9285714286,114.281746032
2904,larix,67.0753968254,119.66468254
2905,larix,67.6329365079,108.978174603
2906,larix,49.4583333333,110.59722222200001
2907,larix,63.571428571400006,121.311507936
2908,larix,61.031746031800004,117.603174603
2909,larix,53.2182539683,122.976190476
2910,larix,60.428571428599994,131.077380952
2911,larix,61.8194444444,129.25198412700001
2912,larix,50.658730158699996,112.375
2913,larix,55.0515873016,130.613095238
2914,larix,55.7123015873,105.93253968299999
2915,larix,63.043650793699996,94.4543650794
2916,larix,65.2301587302,152.17063492100002
2917,larix,56.50396825399999,110.486111111
2918,larix,63.74603174600001,120.841269841
2919,larix,59.7896825397,107.680555556
2920,larix,63.728174603199996,153.80952381
2921,larix,61.5416666667,125.31746031700001
2922,larix,51.9821428571,141.851190476
2923,larix,65.93849206350001,154.069444444
2924,larix,65.8849206349,114.023809524
2925,larix,67.251984127,114.88690476200001
2926,larix,51.3829365079,114.11706349200001
2927,larix,54.1170634921,120.785714286
2928,larix,66.8630952381,99.75793650790001
2929,larix,66.1031746032,141.714285714
2930,larix,60.410714285699996,136.142857143
2931,larix,67.6607142857,120.78769841299999
2932,larix,58.0555555556,131.30952381
2933,larix,55.5833333333,125.240079365
2934,larix,68.75,106.28968254
2935,larix,61.2916666667,112.75
2936,larix,67.8988095238,93.55357142860001
2937,larix,55.2023809524,107.736111111
2938,larix,60.271825396800004,122.521825397
2939,larix,65.4107142857,153.865079365
2940,larix,56.0297619048,122.86706349200001
2941,larix,63.1507936508,126.896825397
2942,larix,54.4940476191,115.69047619
2943,larix,68.8214285714,115.734126984
2944,larix,61.0833333333,130.077380952
2945,larix,61.3591269841,124.319444444
2946,larix,59.2777777778,129.902777778
2947,larix,54.138888888900006,121.63293650799999
2948,larix,59.228174603199996,117.093253968
2949,larix,54.2380952381,111.130952381
2950,larix,56.0575396825,160.06547619
2951,larix,62.7817460317,104.66468254
2952,larix,63.6448412698,116.313492063
2953,larix,56.001984127,122.150793651
2954,larix,61.581349206400006,133.950396825
2955,larix,58.031746031800004,136.803571429
2956,larix,63.803571428599994,105.236111111
2957,larix,64.7400793651,121.781746032
2958,larix,63.2301587302,117.109126984
2959,larix,64.7638888889,120.474206349
2960,larix,54.138888888900006,128.944444444
2961,larix,61.101190476199996,129.906746032
2962,larix,60.5833333333,121.22222222200001
2963,larix,62.5297619048,122.15277777799999
2964,larix,58.8630952381,128.31349206299998
2965,larix,58.023809523800004,115.795634921
2966,larix,57.87896825399999,160.067460317
2967,larix,66.7242063492,132.14682539700001
2968,larix,65.5,90.7103174603
2969,larix,65.68452380949999,125.458333333
2970,larix,64.4940476191,109.49801587299999
2971,larix,52.4047619048,137.192460317
2972,larix,42.591269841300004,128.398809524
2973,larix,63.7420634921,150.363095238
2974,larix,51.5496031746,142.378968254
2975,larix,64.1388888889,103.505952381
2976,larix,54.0654761905,119.365079365
2977,larix,61.1666666667,135.307539683
2978,larix,63.0376984127,129.242063492
2979,larix,65.8234126984,135.19047619
2980,larix,61.638888888900006,97.2698412698
2981,larix,59.1726190476,128.765873016
2982,larix,53.7420634921,116.283730159
2983,larix,53.0158730159,123.545634921
2984,larix,58.7003968254,137.817460317
2985,larix,65.4603174603,155.061507936
2986,larix,58.7678571429,138.027777778
2987,larix,61.93650793649999,100.03769841299999
2988,larix,59.428571428599994,127.60714285700001
2989,larix,62.8194444444,106.946428571
2990,larix,58.3194444444,138.757936508
2991,larix,49.2321428571,131.595238095
2992,larix,52.8234126984,129.32936507899998
2993,larix,66.5337301587,136.577380952
2994,larix,67.08730158729999,137.42063492100002
2995,larix,58.9722222222,127.63690476200001
2996,larix,51.6765873016,124.25793650799999
2997,larix,62.6726190476,151.567460317
2998,larix,65.0714285714,112.86706349200001
2999,larix,68.30952380949999,111.555555556
3000,larix,60.9226190476,102.896825397
3001,larix,67.6607142857,105.851190476
3002,larix,59.3194444444,133.867063492
3003,larix,60.2003968254,105.78769841299999
3004,larix,63.2757936508,130.444444444
3005,larix,57.831349206400006,112.01190476200001
3006,larix,63.626984127,98.0297619048
3007,larix,54.2797619048,116.31547619
3008,larix,54.0158730159,133.531746032
3009,larix,59.50595238100001,103.781746032
3010,larix,67.130952381,104.390873016
3011,larix,66.7003968254,118.448412698
3012,larix,67.3869047619,162.452380952
3013,larix,56.4523809524,121.865079365
3014,larix,53.5376984127,132.634920635
3015,larix,60.4722222222,141.783730159
3016,larix,62.9246031746,94.9146825397
3017,larix,64.4484126984,130.58531746
3018,larix,61.06150793649999,127.36706349200001
3019,larix,62.9444444444,149.803571429
3020,larix,58.7123015873,132.319444444
3021,larix,60.1547619048,115.825396825
3022,larix,55.1130952381,125.634920635
3023,larix,67.0198412698,132.601190476
3024,larix,67.2757936508,100.80753968299999
3025,larix,63.5932539683,137.172619048
3026,larix,63.148809523800004,109.68253968299999
3027,larix,57.6845238095,129.948412698
3028,larix,57.3333333333,135.488095238
3029,larix,60.6329365079,110.410714286
3030,larix,55.1527777778,118.146825397
3031,larix,68.4563492064,122.21230158700001
3032,larix,65.2797619048,90.5099206349
3033,larix,60.986111111099994,109.773809524
3034,larix,55.3948412698,121.938492063
3035,larix,63.1428571429,144.60317460299999
3036,larix,67.68055555560001,132.321428571
3037,larix,58.6507936508,116.688492063
3038,larix,65.5932539683,115.529761905
3039,larix,58.5,139.908730159
3040,larix,51.0833333333,136.21031746
3041,larix,54.466269841300004,123.726190476
3042,larix,51.4742063492,126.12301587299999
3043,larix,59.0773809524,106.36309523799999
3044,larix,62.1369047619,160.581349206
3045,larix,58.7123015873,126.880952381
3046,larix,53.1626984127,136.043650794
3047,larix,65.9722222222,124.095238095
3048,larix,61.1984126984,126.98214285700001
3049,larix,52.5793650794,138.742063492
3050,larix,51.4027777778,113.244047619
3051,larix,58.873015873,128.168650794
3052,larix,51.6626984127,126.486111111
3053,larix,67.6686507937,114.930555556
3054,larix,57.8908730159,119.390873016
3055,larix,63.3154761905,109.119047619
3056,larix,54.81150793649999,105.83531746
3057,larix,65.0575396825,117.76785714299999
3058,larix,63.376984127,116.494047619
3059,larix,65.3412698413,125.93452381
3060,larix,51.7619047619,142.388888889
3061,larix,63.3452380952,115.91269841299999
3062,larix,60.7976190476,121.541666667
3063,larix,60.910714285699996,129.238095238
3064,larix,59.001984127,121.579365079
3065,larix,60.2976190476,108.301587302
3066,larix,55.2777777778,117.523809524
3067,larix,51.5694444445,122.226190476
3068,larix,54.1626984127,119.255952381
3069,larix,66.82738095239999,131.982142857
3070,larix,54.410714285699996,116.880952381
3071,larix,55.18849206350001,107.349206349
3072,larix,61.31349206350001,126.283730159
3073,larix,59.81349206350001,123.099206349
3074,larix,65.2757936508,91.0138888889
3075,larix,58.6825396825,134.148809524
3076,larix,47.7579365079,121.33730158700001
3077,larix,66.0337301587,98.9880952381
3078,larix,58.81349206350001,128.055555556
3079,larix,59.62896825399999,110.62698412700001
3080,larix,49.3015873016,130.942460317
3081,larix,63.8492063492,99.0575396825
3082,larix,58.9722222222,125.178571429
3083,larix,59.3928571429,124.66269841299999
3084,larix,53.0992063492,113.301587302
3085,larix,59.0972222222,140.283730159
3086,larix,57.7996031746,134.527777778
3087,larix,59.656746031800004,110.759920635
3088,larix,62.0555555556,112.99206349200001
3089,larix,65.1765873016,119.87698412700001
3090,larix,52.9880952381,117.22222222200001
3091,larix,51.9821428571,133.892857143
3092,larix,66.2777777778,115.361111111
3093,larix,53.771825396800004,125.19047619
3094,larix,59.7876984127,129.557539683
3095,larix,56.3849206349,114.87698412700001
3096,larix,67.1111111111,113.30952381
3097,larix,61.2579365079,151.140873016
3098,larix,59.053571428599994,124.505952381
3099,larix,63.7599206349,125.46031746
3100,larix,59.4484126984,127.30952381
3101,larix,60.3829365079,129.83333333299998
3102,larix,60.464285714300004,104.253968254
3103,larix,51.513888888900006,126.946428571
3104,larix,56.1428571429,137.712301587
3105,larix,48.918650793699996,139.180555556
3106,larix,61.00595238100001,102.021825397
3107,larix,60.3095238095,104.549603175
3108,larix,62.6567460317,116.718253968
3109,larix,52.678571428599994,119.051587302
3110,larix,62.0456349206,98.378968254
3111,larix,59.6349206349,142.17063492100002
3112,larix,60.138888888900006,131.236111111
3113,larix,65.8571428571,158.53968254
3114,larix,61.0793650794,104.023809524
3115,larix,51.7222222222,117.68452381
3116,larix,53.6904761905,113.734126984
3117,larix,64.123015873,109.875
3118,larix,64.8313492064,117.214285714
3119,larix,62.9424603175,104.634920635
3120,larix,61.8333333333,135.466269841
3121,larix,63.4206349206,112.968253968
3122,larix,62.033730158699996,113.341269841
3123,larix,62.4345238095,101.650793651
3124,larix,60.8452380952,111.86706349200001
3125,larix,62.156746031800004,122.615079365
3126,larix,60.7083333333,102.589285714
3127,larix,68.20238095239999,103.785714286
3128,larix,55.1666666667,130.41468254
3129,larix,60.9345238095,125.311507936
3130,larix,55.9007936508,124.14484127
3131,larix,62.6190476191,134.033730159
3132,larix,67.503968254,118.525793651
3133,larix,54.12896825399999,131.363095238
3134,larix,53.8273809524,126.28769841299999
3135,larix,62.196428571400006,154.091269841
3136,larix,52.831349206400006,115.27777777799999
3137,larix,68.130952381,103.466269841
3138,larix,49.0972222222,139.14682539700001
3139,larix,62.8015873016,127.83531746
3140,larix,48.498015873,131.10515873
3141,larix,59.4047619048,134.825396825
3142,larix,60.9940476191,130.642857143
3143,larix,61.158730158699996,109.466269841
3144,larix,59.964285714300004,129.14484127
3145,larix,60.125,120.759920635
3146,larix,61.8253968254,104.196428571
3147,larix,57.6091269841,109.301587302
3148,larix,52.0396825397,117.805555556
3149,larix,63.7083333333,101.04761904799999
3150,larix,57.1845238095,130.075396825
3151,larix,57.7003968254,104.660714286
3152,larix,64.44047619050001,99.2380952381
3153,larix,58.986111111099994,130.10515873
3154,larix,58.956349206400006,131.450396825
3155,larix,48.976190476199996,138.722222222
3156,larix,58.611111111099994,134.071428571
3157,larix,59.2658730159,107.490079365
3158,larix,53.8234126984,122.33730158700001
3159,larix,53.3293650794,128.757936508
3160,larix,61.0773809524,122.093253968
3161,larix,60.68650793649999,122.051587302
3162,larix,61.1150793651,130.95436507899998
3163,larix,60.1904761905,116.80753968299999
3164,larix,59.271825396800004,119.351190476
3165,larix,65.1924603175,150.988095238
3166,larix,53.9682539683,116.73214285700001
3167,larix,60.160714285699996,130.311507936
3168,larix,64.3412698413,107.39484127
3169,larix,55.8273809524,126.218253968
3170,larix,58.408730158699996,106.023809524
3171,larix,62.535714285699996,104.013888889
3172,larix,62.6825396825,108.966269841
3173,larix,62.0753968254,91.4603174603
3174,larix,67.6349206349,132.70833333299998
3175,larix,64.6567460317,156.797619048
3176,larix,66.7738095238,114.96031746
