,latitude,longitude,species,source
5147,65.628968254,121.60714285700001,larix,
5148,52.4484126984,115.15277777799999,larix,
5149,51.4206349206,123.013888889,larix,
5150,68.4186507937,118.884920635,larix,
5151,57.0575396825,138.265873016,larix,
5152,60.3273809524,146.74404761899999,larix,
5153,63.5833333333,134.863095238,larix,
5154,57.803571428599994,115.06547619,larix,
5155,54.918650793699996,120.503968254,larix,
5156,66.496031746,166.253968254,larix,
5157,61.446428571400006,121.83531746,larix,
5158,55.5773809524,127.676587302,larix,
5159,67.6587301587,110.313492063,larix,
5160,63.466269841300004,153.956349206,larix,
5161,63.4007936508,98.67857142860001,larix,
5162,63.214285714300004,129.117063492,larix,
5163,67.628968254,104.60714285700001,larix,
5164,59.3293650794,118.18253968299999,larix,
5165,62.501984127,134.172619048,larix,
5166,59.62896825399999,119.976190476,larix,
5167,64.6408730159,113.313492063,larix,
5168,53.8273809524,116.103174603,larix,
5169,59.861111111099994,103.666666667,larix,
5170,67.6666666667,108.24206349200001,larix,
5171,62.9206349206,136.259920635,larix,
5172,64.0892857143,109.446428571,larix,
5173,63.6825396825,106.428571429,larix,
5174,61.696428571400006,102.938492063,larix,
5175,61.0416666667,115.224206349,larix,
5176,61.5456349206,147.5,larix,
5177,54.43849206350001,135.365079365,larix,
5178,68.2837301587,118.061507936,larix,
5179,57.783730158699996,135.79166666700002,larix,
5180,67.378968254,158.325396825,larix,
5181,63.248015873,137.807539683,larix,
5182,59.4722222222,139.492063492,larix,
5183,51.2222222222,124.26785714299999,larix,
5184,51.285714285699996,131.430555556,larix,
5185,63.071428571400006,121.89285714299999,larix,
5186,63.293650793699996,92.1666666667,larix,
5187,59.361111111099994,109.349206349,larix,
5188,64.80555555560001,126.61309523799999,larix,
5189,50.839285714300004,134.910714286,larix,
5190,58.6071428571,133.841269841,larix,
5191,62.99603174600001,118.68452381,larix,
5192,65.06547619050001,154.18849206299998,larix,
5193,54.8333333333,125.013888889,larix,
5194,59.611111111099994,110.470238095,larix,
5195,64.05555555560001,122.871031746,larix,
5196,62.75396825399999,101.428571429,larix,
5197,60.1190476191,102.88293650799999,larix,
5198,61.9246031746,130.638888889,larix,
5199,61.1845238095,109.950396825,larix,
5200,66.32936507939999,114.83531746,larix,
5201,68.1746031746,165.567460317,larix,
5202,53.3075396825,119.561507936,larix,
5203,54.4603174603,123.591269841,larix,
5204,64.9821428571,114.259920635,larix,
5205,60.06150793649999,129.36904761899999,larix,
5206,66.4583333333,151.78968254,larix,
5207,67.7063492064,105.974206349,larix,
5208,64.8829365079,154.128968254,larix,
5209,53.7876984127,139.58531746,larix,
5210,65.9246031746,116.438492063,larix,
5211,59.4523809524,120.18452381,larix,
5212,61.1984126984,126.744047619,larix,
5213,61.1170634921,109.101190476,larix,
5214,56.3174603175,128.428571429,larix,
5215,54.3095238095,107.146825397,larix,
5216,65.16269841270001,117.831349206,larix,
5217,67.43055555560001,109.26984127,larix,
5218,64.81547619050001,150.591269841,larix,
5219,63.736111111099994,104.436507937,larix,
5220,59.5932539683,132.962301587,larix,
5221,67.31547619050001,90.18650793649999,larix,
5222,53.8670634921,120.63690476200001,larix,
5223,59.5972222222,133.172619048,larix,
5224,60.7797619048,111.291666667,larix,
5225,61.75,150.611111111,larix,
5226,51.285714285699996,133.07936507899998,larix,
5227,56.8452380952,113.829365079,larix,
5228,65.0138888889,118.204365079,larix,
5229,55.6706349206,129.763888889,larix,
5230,51.1051587302,135.533730159,larix,
5231,63.9841269841,118.20238095200001,larix,
5232,64.4642857143,102.728174603,larix,
5233,54.9007936508,133.910714286,larix,
5234,68.0178571429,118.781746032,larix,
5235,64.31349206350001,102.81547619,larix,
5236,62.8373015873,108.44246031700001,larix,
5237,64.2361111111,123.44047619,larix,
5238,53.6150793651,124.371031746,larix,
5239,59.478174603199996,121.92261904799999,larix,
5240,67.7261904762,106.704365079,larix,
5241,68.3353174603,115.32738095200001,larix,
5242,61.376984127,98.87301587299999,larix,
5243,60.0257936508,123.871031746,larix,
5244,61.1646825397,134.029761905,larix,
5245,66.4146825397,115.781746032,larix,
5246,53.1626984127,115.069444444,larix,
5247,66.0257936508,149.76984127,larix,
5248,66.9841269841,124.128968254,larix,
5249,59.50396825399999,114.92261904799999,larix,
5250,53.8630952381,118.051587302,larix,
5251,57.9940476191,117.888888889,larix,
5252,62.228174603199996,130.759920635,larix,
5253,53.6329365079,131.777777778,larix,
5254,58.8273809524,121.341269841,larix,
5255,61.74603174600001,107.698412698,larix,
5256,66.3611111111,108.283730159,larix,
5257,61.0496031746,116.41269841299999,larix,
5258,58.6190476191,117.18253968299999,larix,
5259,59.918650793699996,123.121031746,larix,
5260,67.44444444439999,121.87301587299999,larix,
5261,60.101190476199996,115.071428571,larix,
5262,51.341269841300004,143.297619048,larix,
5263,60.7579365079,148.136904762,larix,
5264,59.293650793699996,124.569444444,larix,
5265,61.7023809524,106.13293650799999,larix,
5266,53.226190476199996,123.96031746,larix,
5267,66.0119047619,119.375,larix,
5268,65.2361111111,154.742063492,larix,
5269,59.5158730159,110.910714286,larix,
5270,55.75396825399999,117.424603175,larix,
5271,62.293650793699996,119.29761904799999,larix,
5272,62.6527777778,122.680555556,larix,
5273,62.9007936508,108.83730158700001,larix,
5274,68.1349206349,117.69246031700001,larix,
5275,62.3154761905,120.66269841299999,larix,
5276,59.4682539683,110.41269841299999,larix,
5277,63.3373015873,102.279761905,larix,
5278,61.9682539683,125.341269841,larix,
5279,66.43849206350001,154.30952381,larix,
5280,66.1825396825,123.76984127,larix,
5281,67.255952381,113.595238095,larix,
5282,63.3492063492,112.589285714,larix,
5283,50.751984127,112.900793651,larix,
5284,66.05555555560001,115.166666667,larix,
5285,55.9325396825,114.775793651,larix,
5286,56.7202380952,129.777777778,larix,
5287,60.351190476199996,134.277777778,larix,
5288,61.4484126984,101.533730159,larix,
5289,58.2341269841,123.410714286,larix,
5290,55.7341269841,129.20833333299998,larix,
5291,66.3432539683,90.2896825397,larix,
5292,53.428571428599994,126.63293650799999,larix,
5293,53.5873015873,121.73015873,larix,
5294,62.214285714300004,97.5992063492,larix,
5295,53.3174603175,120.89285714299999,larix,
5296,58.281746031800004,136.654761905,larix,
5297,64.3234126984,142.47420634899999,larix,
5298,66.1567460317,112.20238095200001,larix,
5299,60.4623015873,105.160714286,larix,
5300,62.214285714300004,132.472222222,larix,
5301,52.5416666667,121.706349206,larix,
5302,52.476190476199996,142.07936507899998,larix,
5303,57.3948412698,158.48015873,larix,
5304,63.7658730159,128.793650794,larix,
5305,58.146825396800004,139.26984127,larix,
5306,70.94047619050001,99.5833333333,larix,
5307,59.456349206400006,126.273809524,larix,
5308,58.873015873,125.938492063,larix,
5309,63.6071428571,105.279761905,larix,
5310,52.9325396825,132.757936508,larix,
5311,67.1507936508,112.904761905,larix,
5312,63.7202380952,105.71031746,larix,
5313,48.5694444445,142.47420634899999,larix,
5314,49.1746031746,131.29166666700002,larix,
5315,54.2757936508,120.291666667,larix,
5316,59.0833333333,128.509920635,larix,
5317,60.123015873,123.24801587299999,larix,
5318,60.6170634921,123.755952381,larix,
5319,56.4325396825,117.765873016,larix,
5320,67.3333333333,147.75198412700001,larix,
5321,60.4424603175,99.79365079360001,larix,
5322,62.7757936508,117.99206349200001,larix,
5323,60.7619047619,112.388888889,larix,
5324,60.589285714300004,115.64285714299999,larix,
5325,57.00595238100001,134.672619048,larix,
5326,62.2797619048,125.37301587299999,larix,
5327,60.498015873,129.890873016,larix,
5328,64.626984127,121.89484127,larix,
5329,57.8273809524,117.68253968299999,larix,
5330,59.5158730159,107.365079365,larix,
5331,62.25396825399999,93.19642857139999,larix,
5332,62.6944444444,150.47420634899999,larix,
5333,63.896825396800004,112.400793651,larix,
5334,62.5833333333,93.6468253968,larix,
5335,48.6666666667,138.95833333299998,larix,
5336,60.8829365079,122.009920635,larix,
5337,61.2341269841,98.12698412700001,larix,
5338,63.0257936508,118.099206349,larix,
5339,60.908730158699996,137.293650794,larix,
5340,59.2043650794,105.551587302,larix,
5341,60.4503968254,143.706349206,larix,
5342,54.6984126984,124.44047619,larix,
5343,53.2658730159,111.154761905,larix,
5344,64.7777777778,102.56746031700001,larix,
5345,61.0416666667,109.55952381,larix,
5346,63.4682539683,116.54761904799999,larix,
5347,66.1388888889,149.091269841,larix,
5348,68.18849206350001,122.05952381,larix,
5349,66.5099206349,129.186507936,larix,
5350,50.49603174600001,123.03968254,larix,
5351,62.0416666667,118.10515873,larix,
5352,52.696428571400006,110.654761905,larix,
5353,60.0257936508,130.553571429,larix,
5354,63.8492063492,109.093253968,larix,
5355,67.7936507937,117.720238095,larix,
5356,61.7400793651,134.85317460299999,larix,
5357,60.498015873,98.57738095239999,larix,
5358,67.5099206349,132.35317460299999,larix,
5359,59.68650793649999,105.799603175,larix,
5360,62.956349206400006,104.515873016,larix,
5361,64.6607142857,113.829365079,larix,
5362,60.8452380952,115.878968254,larix,
5363,59.6408730159,152.367063492,larix,
5364,58.196428571400006,105.746031746,larix,
5365,51.9623015873,123.56547619,larix,
5366,49.6746031746,122.023809524,larix,
5367,66.8015873016,93.869047619,larix,
5368,53.6408730159,129.908730159,larix,
5369,62.678571428599994,128.932539683,larix,
5370,53.8075396825,134.091269841,larix,
5371,60.023809523800004,122.063492063,larix,
5372,65.505952381,124.541666667,larix,
5373,59.103174603199996,128.85515873,larix,
5374,59.976190476199996,109.323412698,larix,
5375,58.5853174603,106.246031746,larix,
5376,61.783730158699996,100.005952381,larix,
5377,52.678571428599994,110.490079365,larix,
5378,52.986111111099994,116.293650794,larix,
5379,66.998015873,114.48809523799999,larix,
5380,57.25595238100001,128.29166666700002,larix,
5381,67.253968254,147.464285714,larix,
5382,51.398809523800004,121.51984127,larix,
5383,64.7678571429,121.285714286,larix,
5384,66.3412698413,102.48214285700001,larix,
5385,60.396825396800004,102.208333333,larix,
5386,60.9821428571,112.436507937,larix,
5387,54.1706349206,118.884920635,larix,
5388,64.1765873016,95.3948412698,larix,
5389,61.5992063492,106.611111111,larix,
5390,48.4801587302,121.448412698,larix,
5391,49.873015873,111.79761904799999,larix,
5392,66.0674603175,148.484126984,larix,
5393,50.9742063492,138.821428571,larix,
5394,51.81150793649999,116.984126984,larix,
5395,65.5912698413,159.39484127,larix,
5396,67.126984127,112.166666667,larix,
5397,67.3928571429,134.48015873,larix,
5398,54.1369047619,116.458333333,larix,
5399,52.6527777778,115.29761904799999,larix,
5400,64.56547619050001,149.638888889,larix,
5401,66.5992063492,104.656746032,larix,
5402,60.591269841300004,134.88095238100001,larix,
5403,55.0178571429,130.71031746,larix,
5404,62.1706349206,99.9603174603,larix,
5405,68.501984127,116.375,larix,
5406,61.1646825397,125.03769841299999,larix,
5407,58.1626984127,121.265873016,larix,
5408,57.25595238100001,111.43253968299999,larix,
5409,60.75595238100001,113.458333333,larix,
5410,65.5535714286,95.371031746,larix,
5411,53.978174603199996,131.05952381,larix,
5412,67.55555555560001,105.486111111,larix,
5413,54.853174603199996,130.573412698,larix,
5414,60.839285714300004,97.9801587302,larix,
5415,55.531746031800004,106.76785714299999,larix,
5416,58.2757936508,106.898809524,larix,
5417,59.498015873,121.85515873,larix,
5418,49.6130952381,112.28769841299999,larix,
5419,50.62103174600001,123.295634921,larix,
5420,52.976190476199996,137.15079365100001,larix,
5421,64.3214285714,122.94246031700001,larix,
5422,54.9900793651,106.351190476,larix,
5423,55.611111111099994,118.30753968299999,larix,
5424,53.6706349206,112.98214285700001,larix,
5425,52.4543650794,123.418650794,larix,
5426,52.43650793649999,119.63690476200001,larix,
5427,67.16269841270001,107.428571429,larix,
5428,54.5793650794,124.140873016,larix,
5429,62.236111111099994,118.146825397,larix,
5430,59.964285714300004,122.859126984,larix,
5431,55.6726190476,116.543650794,larix,
5432,63.3849206349,133.216269841,larix,
5433,62.18849206350001,109.18452381,larix,
5434,64.9583333333,110.726190476,larix,
5435,58.4027777778,120.571428571,larix,
5436,53.339285714300004,120.666666667,larix,
5437,64.68849206350001,106.408730159,larix,
5438,59.146825396800004,123.93253968299999,larix,
5439,65.4087301587,107.880952381,larix,
5440,64.6408730159,153.01984127,larix,
5441,68.0575396825,101.621031746,larix,
5442,71.21230158729999,95.5515873016,larix,
5443,62.0992063492,126.154761905,larix,
5444,56.8630952381,121.23809523799999,larix,
5445,63.0396825397,103.503968254,larix,
5446,61.3452380952,116.398809524,larix,
5447,66.57936507939999,113.83730158700001,larix,
5448,61.001984127,98.1369047619,larix,
5449,52.2996031746,137.642857143,larix,
5450,63.3353174603,104.12698412700001,larix,
5451,64.1051587302,146.39682539700001,larix,
5452,62.3293650794,108.46230158700001,larix,
5453,65.82936507939999,119.601190476,larix,
5454,58.6984126984,109.32738095200001,larix,
5455,67.8591269841,109.148809524,larix,
5456,66.1646825397,144.632936508,larix,
5457,58.49603174600001,106.90277777799999,larix,
5458,58.9682539683,124.204365079,larix,
5459,51.50396825399999,138.73015873,larix,
5460,66.7261904762,113.944444444,larix,
5461,58.9920634921,124.795634921,larix,
5462,66.80952380949999,152.46031746,larix,
5463,67.5297619048,104.938492063,larix,
5464,50.63095238100001,132.263888889,larix,
5465,51.88095238100001,124.436507936,larix,
5466,59.1765873016,120.39285714299999,larix,
5467,58.8670634921,124.37698412700001,larix,
5468,58.8373015873,126.176587302,larix,
5469,54.0158730159,120.436507936,larix,
5470,62.2043650794,100.718253968,larix,
5471,61.87896825399999,101.86309523799999,larix,
5472,65.5079365079,169.095238095,larix,
5473,57.3472222222,125.071428571,larix,
5474,52.1150793651,135.371031746,larix,
5475,59.091269841300004,131.529761905,larix,
5476,62.6527777778,126.700396825,larix,
5477,50.6408730159,121.38690476200001,larix,
5478,61.81349206350001,100.273809524,larix,
5479,56.375,122.281746032,larix,
5480,55.293650793699996,117.674603175,larix,
5481,65.9146825397,107.81746031700001,larix,
5482,66.93650793649999,112.041666667,larix,
5483,56.2579365079,111.603174603,larix,
5484,66.1468253968,152.067460317,larix,
5485,61.9146825397,109.265873016,larix,
5486,64.0575396825,119.68452381,larix,
5487,48.248015873,121.39285714299999,larix,
5488,66.7738095238,132.412698413,larix,
5489,55.7103174603,122.418650794,larix,
5490,62.1408730159,126.035714286,larix,
5491,68.45238095239999,118.589285714,larix,
5492,59.6448412698,103.323412698,larix,
5493,51.4523809524,125.23015873,larix,
5494,51.9146825397,112.25793650799999,larix,
5495,60.18650793649999,150.84920634899999,larix,
5496,52.7579365079,136.484126984,larix,
5497,64.6964285714,114.74206349200001,larix,
5498,64.4067460317,92.8015873016,larix,
5499,57.0932539683,134.337301587,larix,
5500,65.9285714286,126.718253968,larix,
5501,59.5992063492,141.557539683,larix,
5502,65.748015873,135.51984127,larix,
5503,51.023809523800004,133.037698413,larix,
5504,68.2420634921,115.75198412700001,larix,
5505,58.9404761905,124.660714286,larix,
5506,49.6071428571,128.692460317,larix,
5507,51.7579365079,123.43452381,larix,
5508,62.696428571400006,166.595238095,larix,
5509,60.6349206349,115.994047619,larix,
5510,59.696428571400006,112.033730159,larix,
5511,59.964285714300004,145.035714286,larix,
5512,65.0932539683,123.25198412700001,larix,
5513,54.24603174600001,120.99206349200001,larix,
5514,62.2797619048,119.361111111,larix,
5515,60.625,152.890873016,larix,
5516,62.0992063492,133.325396825,larix,
5517,53.781746031800004,114.305555556,larix,
5518,68.0238095238,134.456349206,larix,
5519,54.00396825399999,116.823412698,larix,
5520,67.43849206350001,103.571428571,larix,
5521,57.410714285699996,133.970238095,larix,
5522,66.2718253968,125.380952381,larix,
5523,66.04761904760001,120.321428571,larix,
5524,54.918650793699996,115.408730159,larix,
5525,62.5595238095,99.878968254,larix,
5526,52.1408730159,127.88293650799999,larix,
5527,51.9623015873,120.07738095200001,larix,
5528,54.4940476191,118.96230158700001,larix,
5529,65.3492063492,107.228174603,larix,
5530,59.43650793649999,116.91468254,larix,
5531,51.7242063492,142.97420634899999,larix,
5532,52.035714285699996,131.444444444,larix,
5533,63.38095238100001,105.859126984,larix,
5534,62.7023809524,132.27579365100001,larix,
5535,63.1051587302,129.430555556,larix,
