species;latitude;longitude
larix;42.675465;129.286774
larix;43.038281;126.920507
larix;43.28688;125.451499
larix;43.090317;126.71815
larix;43.231682;125.273901
larix;43.212646;125.172225
larix;43.193113;125.08314
larix;42.894086;126.67405
larix;42.953123;125.849747
larix;43.105264;124.823419
larix;42.955984;125.644724
larix;42.985555;125.294533
larix;42.998663;125.217543
larix;42.865239;125.802487
larix;42.865628;125.625983
larix;43.010402;124.544216
larix;42.776096;125.937617
larix;42.867955;125.265639
larix;42.741053;125.703874
larix;42.906378;124.802339
larix;42.852084;125.034639
larix;42.536454;127.125119
larix;42.782592;125.528552
larix;42.832936;124.896012
larix;42.572416;126.757256
larix;42.73214;125.509028
larix;42.70716;125.388762
larix;42.397661;127.189312
larix;42.786395;124.320486
larix;42.615574;125.355742
larix;42.76854;124.411127
larix;42.40684;126.548398
larix;42.542786;125.524488
larix;42.303334;127.201234
larix;42.567784;125.351596
larix;42.670305;124.515162
larix;42.70487;124.201786
larix;42.454951;125.50325
larix;42.507536;125.259906
larix;42.517581;124.702921
larix;42.425568;125.327214
larix;42.35962;125.607518
larix;42.006344;127.728199
larix;42.451029;124.90189
larix;42.055434;127.313316
larix;42.365696;125.291431
larix;42.217602;126.286244
larix;42.087175;126.922446
larix;42.02829;127.422385
larix;42.217017;126.184385
larix;41.887596;127.734371
larix;42.260407;125.526701
larix;41.973781;127.359562
larix;42.218623;125.42441
larix;42.39648;124.451302
larix;42.258211;125.131193
larix;41.650905;128.157247
larix;42.228611;125.21372
larix;41.929446;126.642237
larix;41.909209;126.587997
larix;42.131751;125.121972
larix;42.212312;124.592767
larix;41.903686;126.46084
larix;42.128008;124.946294
larix;41.905804;126.356885
larix;41.962249;124.975615
larix;41.990074;125.14369
larix;41.769381;126.26392
larix;41.971644;124.332034
larix;41.943916;124.491859
larix;41.918338;124.375786
larix;41.789905;125.12863
larix;41.951217;123.904505
larix;41.865011;124.325265
larix;41.885144;124.350754
larix;41.742517;124.953922
larix;41.84452;124.258144
larix;41.801912;124.193881
larix;41.801104;124.08719
larix;41.678955;125.035378
larix;41.760999;124.382493
larix;41.686231;124.589383
larix;41.725609;124.240236
larix;41.704247;124.309406
larix;41.722896;124.133383
larix;41.627665;124.646959
larix;41.503994;125.305953
larix;41.65916;123.94351
larix;41.566077;124.379379
larix;41.520841;124.46695
larix;41.375271;125.176031
larix;41.302004;125.100529
larix;41.14314;125.378159
larix;41.381748;123.834903
larix;41.33853;123.970387
larix;40.945142;125.288364
larix;41.004986;124.729667
larix;41.099052;123.793078
larix;41.068607;123.923363
larix;40.991593;124.018936
larix;40.960246;124.165464
larix;40.993184;123.689137
larix;40.981093;123.774264
larix;40.82018;124.794092
larix;40.891103;123.919025
larix;40.874907;123.670313
larix;40.662486;124.347616
larix;66.4305555556;100.666666667
larix;65.3849206349;91.8432539683
larix;63.8988095238;112.56547619
larix;59.6765873016;134.593253968
larix;62.3273809524;102.561507937
larix;67.1031746032;123.095238095
larix;56.7083333333;134.81547619
larix;58.4781746032;138.291666667
larix;58.4702380952;128.994047619
larix;63.3075396825;104.327380952
larix;56.2837301587;127.174603175
larix;60.628968254;135.490079365
larix;59.3234126984;131.716269841
larix;58.9702380952;105.067460317
larix;53.6686507937;114.96031746
larix;59.873015873;127.724206349
larix;59.8611111111;130.226190476
larix;60.0892857143;107.623015873
larix;52.9345238095;125.107142857
larix;60.3829365079;136.60515873
larix;59.9365079365;134.990079365
larix;66.5396825397;150.345238095
larix;63.0198412698;114.581349206
larix;62.4206349206;102.472222222
larix;51.6607142857;126.172619048
larix;50.1567460318;139.904761905
larix;63.7063492064;113.863095238
larix;65.6706349206;162.353174603
larix;56.880952381;125.226190476
larix;50.5714285714;121.351190476
larix;66.7698412698;103.412698413
larix;59.5198412698;138.150793651
larix;61.0396825397;120.248015873
larix;58.8234126984;106.682539683
larix;60.7003968254;129.621031746
larix;59.9603174603;140.795634921
larix;51.4067460318;113.974206349
larix;54.3015873016;117.670634921
larix;62.0138888889;118.672619048
larix;65.6468253968;132.091269841
larix;65.4742063492;120.545634921
larix;54.4702380952;121.906746032
larix;65.4384920635;110.505952381
larix;51.5099206349;125.126984127
larix;60.4642857143;129.123015873
larix;66.9900793651;149.781746032
larix;60.0079365079;109.807539683
larix;59.9484126984;130.966269841
larix;66.0992063492;116.05952381
larix;66.8273809524;162.170634921
larix;59.5496031746;106.700396825
larix;68.3234126984;135.093253968
larix;62.4146825397;113.16468254
larix;67.1408730159;121.468253968
larix;56.5952380952;124.807539683
larix;64.6646825397;108.533730159
larix;54.2003968254;119.974206349
larix;66.8392857143;116.732142857
larix;60.3353174603;139.009920635
larix;63.3670634921;115.007936508
larix;50.6587301587;133.765873016
larix;64.7976190476;100.686507937
larix;67.9325396825;117.91468254
larix;59.748015873;150.628968254
larix;58.5714285714;135.611111111
larix;62.626984127;89.7083333333
larix;60.0238095238;129.19047619
larix;60.996031746;117.886904762
larix;58.3293650794;119.920634921
larix;66.6527777778;114.212301587
larix;59.0873015873;126.863095238
larix;50.5;132.069444444
larix;61.0952380952;109.740079365
larix;50.1567460318;113.170634921
larix;68.3273809524;109.275793651
larix;51.9523809524;141.966269841
larix;61.6488095238;114.902777778
larix;59.1507936508;134.073412698
larix;59.1527777778;134.611111111
larix;62.4821428571;116.567460317
larix;58.7341269841;120.521825397
larix;49.5496031746;126.861111111
larix;63.0912698413;117.859126984
larix;51.0476190476;113.160714286
larix;60.1190476191;114.728174603
larix;67.7361111111;110.591269841
larix;54.7599206349;129.045634921
larix;53.498015873;116.089285714
larix;53.126984127;124.954365079
larix;62.9325396825;119.783730159
larix;60.4900793651;146.003968254
larix;61.6626984127;109.44047619
larix;65.4781746032;154.775793651
larix;59.7420634921;127.458333333
larix;67.9305555556;111.910714286
larix;63.0476190476;115.555555556
larix;61.3353174603;145.305555556
larix;47.8571428572;121.035714286
larix;66.255952381;116.831349206
larix;52.9404761905;119.561507936
larix;60.7956349206;116.849206349
larix;62.6170634921;98.5158730159
larix;61.1944444444;104.843253968
larix;60.1408730159;132.101190476
larix;52.0555555556;110.420634921
larix;54.8095238095;114.908730159
larix;56.5694444444;133.807539683
larix;66.251984127;143.224206349
larix;56.6666666667;125.138888889
larix;65.501984127;104.375
larix;53.2043650794;136.345238095
larix;64.6984126984;111.763888889
larix;62.5357142857;114.716269841
larix;67.2579365079;121.910714286
larix;60.2420634921;116.462301587
larix;61.3234126984;120.759920635
larix;67.5;131.496031746
larix;57.4920634921;127.015873016
larix;59.0119047619;124.738095238
larix;59.8571428571;131.640873016
larix;62.2876984127;135.10515873
larix;55.2400793651;124.702380952
larix;62.0396825397;107.686507937
larix;63.8472222222;107.529761905
larix;55.9246031746;130.94047619
larix;57.4444444444;105.478174603
larix;52.7400793651;133.444444444
larix;67.7876984127;123.029761905
larix;57.8670634921;135.095238095
larix;63.9345238095;99.6666666667
larix;63.005952381;131.468253968
larix;61.9761904762;127.150793651
larix;56.9761904762;129.694444444
larix;57.2162698413;112.716269841
larix;67.251984127;89.6984126984
larix;68.25;117.994047619
larix;66.1488095238;103.001984127
larix;63.2123015873;116.10515873
larix;63.9603174603;126.537698413
larix;63.4920634921;124.636904762
larix;50.6507936508;133.05952381
larix;53.876984127;126.087301587
larix;61.6646825397;109.265873016
larix;59.75;131.369047619
larix;63.8392857143;108.803571429
larix;58.9801587302;139.03968254
larix;63.3492063492;102.603174603
larix;65.6924603175;112.595238095
larix;67.0932539683;112.10515873
larix;56.3353174603;128.708333333
larix;57.1428571429;117.045634921
larix;59.5158730159;108.704365079
larix;52.8472222222;125.301587302
larix;59.7837301587;137.19047619
larix;62.5853174603;118.642857143
larix;54.1607142857;114.333333333
larix;53.380952381;112.652777778
larix;64.1646825397;96.1845238095
larix;66.8571428571;135.531746032
larix;66.1944444444;150.196428571
larix;56.6706349206;115.392857143
larix;62.1984126984;129.402777778
larix;67.9920634921;109.827380952
larix;51.501984127;143.123015873
larix;65.6706349206;90.8095238095
larix;53.121031746;113.456349206
larix;60.1527777778;128.476190476
larix;57.1111111111;130.807539683
larix;59.3095238095;124.375
larix;59.6924603175;124.58531746
larix;58.1686507937;122.60515873
larix;54.4424603175;117.371031746
larix;61.3611111111;105.962301587
larix;67.7142857143;136.261904762
larix;66.253968254;149.03968254
larix;59.4543650794;110.408730159
larix;46.0674603175;137.017857143
larix;65.8273809524;103.83531746
larix;58.8452380952;137.69047619
larix;67.4682539683;119.412698413
larix;66.6190476191;102.501984127
larix;59.8492063492;140.343253968
larix;65.8591269841;153.23015873
larix;56.5456349206;133.652777778
larix;69.1507936508;106.478174603
larix;63.5515873016;132.359126984
larix;59.2321428571;110.698412698
larix;54.2976190476;121.325396825
larix;67.3214285714;134.176587302
larix;62.9166666667;89.873015873
larix;63.4464285714;126.998015873
larix;53.4484126984;118.773809524
larix;47.8968253968;137.035714286
larix;55.4662698413;126.329365079
larix;62.5496031746;126.851190476
larix;51.4940476191;135.583333333
larix;61.3115079365;138.05952381
larix;51.8869047619;121.583333333
larix;63.3293650794;110.837301587
larix;59.4722222222;119.875
larix;57.6904761905;131.10515873
larix;63.8591269841;132.160714286
larix;61.7698412698;130.922619048
larix;60.2003968254;119.549603175
larix;62.501984127;113.666666667
larix;52.3194444445;123.511904762
larix;60.7619047619;122.35515873
larix;66.3650793651;110.073412698
larix;49.4047619048;122.916666667
larix;58.8591269841;124.595238095
larix;50.505952381;121.035714286
larix;56.9761904762;118.214285714
larix;65.7599206349;97.9821428571
larix;50.4107142857;110.625
larix;52.3293650794;126.476190476
larix;58.5952380952;139.313492063
larix;64.1666666667;102.757936508
larix;66.75;120.654761905
larix;59.2003968254;124.553571429
larix;61.4424603175;133.652777778
larix;62.4404761905;115.087301587
larix;68.9404761905;107.204365079
larix;64.0496031746;124.976190476
larix;63.5952380952;91.6785714286
larix;63.7182539683;106.160714286
larix;68.0952380952;87.5456349206
larix;65.626984127;114.702380952
larix;56.0119047619;133.438492063
larix;66.2738095238;125.628968254
larix;60.2579365079;130.946428571
larix;63.8928571429;102.329365079
larix;61.5873015873;131.446428571
larix;63.4325396825;145.05952381
larix;64.5952380952;150.686507936
larix;62.8650793651;117.109126984
larix;65.0992063492;91.7936507936
larix;55.621031746;125.369047619
larix;58.5456349206;136.724206349
larix;66.0674603175;108.486111111
larix;52.0476190476;120.388888889
larix;54.0376984127;126.162698413
larix;55.6091269841;159.378968254
larix;52.4702380952;128.892857143
larix;63.0634920635;92.9107142857
larix;63.9821428571;90.871031746
larix;58.2976190476;136.988095238
larix;63.1190476191;113.363095238
larix;50.6607142857;136.14484127
larix;52.8630952381;132.859126984
larix;66.9226190476;116.436507936
larix;63.6468253968;100.14484127
larix;60.4543650794;98.5456349206
larix;58.0595238095;125.166666667
larix;66.0218253968;118.186507936
larix;62.9821428571;93.8214285714
larix;58.7599206349;121.803571429
larix;67.4007936508;112.662698413
larix;67.1527777778;101.496031746
larix;52.6011904762;115.55952381
larix;62.9047619048;118.146825397
larix;57.4007936508;125.347222222
larix;64.2996031746;116.817460317
larix;60.376984127;104.359126984
larix;66.9464285714;115.486111111
larix;60.498015873;109.081349206
larix;65.6031746032;125.607142857
larix;67.5575396825;118.240079365
larix;65.9861111111;107.746031746
larix;54.6904761905;122.797619048
larix;65.4642857143;96.5436507936
larix;65.3630952381;150.51984127
larix;67.4702380952;133.043650794
larix;55.121031746;128.301587302
larix;60.121031746;117.926587302
larix;65.7103174603;114.265873016
larix;56.130952381;137.115079365
larix;60.0793650794;107.015873016
larix;67.5535714286;89.0496031746
larix;56.3531746032;115.44047619
larix;65.1884920635;118.759920635
larix;58.6448412698;110.422619048
larix;64.5;92.6091269841
larix;58.128968254;104.638888889
larix;53.4722222222;135.404761905
larix;62.6924603175;99.7976190476
larix;66.7003968254;86.8392857143
larix;59.1944444444;121.688492063
larix;60.9047619048;116.884920635
larix;62.9900793651;107.073412698
larix;65.1567460317;135.712301587
larix;53.0972222222;119.799603175
larix;51.8412698413;118.900793651
larix;57.0615079365;132.16468254
larix;50.0734126984;111.857142857
larix;60.4246031746;110.011904762
larix;61.7996031746;134.26984127
larix;66.1091269841;112.234126984
larix;60.6587301587;114.56547619
larix;60.2301587302;108.849206349
larix;52.8611111111;122.91468254
larix;59.2757936508;129.918650794
larix;64.4007936508;91.3412698413
larix;61.7619047619;105.853174603
larix;60.1646825397;124.271825397
larix;62.2003968254;97.9186507936
larix;65.5297619048;118.718253968
larix;66.1388888889;92.25
larix;68.3293650794;104.837301587
larix;66.4642857143;120.384920635
larix;67.0337301587;137.779761905
larix;48.4285714286;138.944444444
larix;51.5813492064;130.398809524
larix;60.9563492064;101.130952381
larix;57.7996031746;123.35515873
larix;54.1547619048;106.162698413
larix;66.8948412698;110.996031746
larix;61.6031746032;132.942460317
larix;65.0178571429;110.732142857
larix;62.9821428571;101.75
larix;59.3690476191;106.111111111
larix;53.3095238095;127.60515873
larix;53.8829365079;158.634920635
larix;66.121031746;115.305555556
larix;62.0873015873;129.041666667
larix;52.6111111111;121.799603175
larix;69.5773809524;122.626984127
larix;58.3432539683;106.609126984
larix;53.3492063492;120.992063492
larix;60.8452380952;123.85515873
larix;64.0595238095;98.8829365079
larix;62.5615079365;124.646825397
larix;50.6071428571;132.753968254
larix;59.9642857143;106.638888889
larix;61.255952381;102.96031746
larix;54.4265873016;126.706349206
larix;67.0575396825;130.75
larix;67.8194444444;116.257936508
larix;51.1964285714;136.446428571
larix;62.628968254;152.908730159
larix;65.9325396825;115.613095238
larix;63.0575396825;119.632936508
larix;65.2678571429;122.347222222
larix;62.6746031746;112.220238095
larix;62.5515873016;120.111111111
larix;51.880952381;121.767857143
larix;64.3075396825;116.005952381
larix;67.1408730159;135.686507936
larix;54.0535714286;116.109126984
larix;65.3511904762;121.21031746
larix;53.7976190476;129.134920635
larix;56.9186507937;126.113095238
larix;58.1488095238;124.166666667
larix;68.8908730159;115.781746032
larix;68.0555555556;103.827380952
larix;63.4900793651;145.416666667
larix;66.9246031746;112.347222222
larix;64.9583333333;117.299603175
larix;55.4523809524;119.950396825
larix;64.0654761905;95.4107142857
larix;67.5813492064;123.930555556
larix;68.0476190476;120.170634921
larix;60.0992063492;127.817460317
larix;59.6746031746;123.724206349
larix;49.2301587302;133.634920635
larix;67.3214285714;118.599206349
larix;54.2837301587;117.438492063
larix;61.1865079365;131.204365079
larix;53.8095238095;123.442460317
larix;63.3412698413;101.091269841
larix;62.2658730159;97.7400793651
larix;63.0932539683;114.666666667
larix;60.875;104.46031746
larix;53.8829365079;142.777777778
larix;51.7400793651;135.073412698
larix;55.4880952381;117.928571429
larix;67.3650793651;118.323412698
larix;64.3690476191;119.248015873
larix;60.6567460318;108.71031746
larix;66.5694444444;87.248015873
larix;54.4861111111;114.111111111
larix;52.6825396825;131.58531746
larix;66.3968253968;127.859126984
larix;65.0456349206;106.900793651
larix;56.003968254;127.150793651
larix;50.9484126984;134.091269841
larix;63.3373015873;125.525793651
larix;63.2916666667;147.436507936
larix;60.6587301587;112.255952381
larix;63.255952381;116.31547619
larix;63.7301587302;90.2023809524
larix;51.0813492064;123.06547619
larix;60.128968254;111.990079365
larix;63.1349206349;113.795634921
larix;65.3392857143;93.6388888889
larix;67.003968254;157.843253968
larix;50.9543650794;132.113095238
larix;61.9345238095;135.692460317
larix;65.1150793651;108.851190476
larix;61.9007936508;105.670634921
larix;64.4305555556;104.023809524
larix;68.9761904762;122.563492063
larix;60.9761904762;115.367063492
larix;63.9722222222;119.424603175
larix;62.501984127;111.593253968
larix;51.6765873016;133.115079365
larix;52.4345238095;122.875
larix;53.2361111111;158.319444444
larix;60.3869047619;107.686507937
larix;65.5376984127;101.547619048
larix;58.498015873;123.71031746
larix;62.8293650794;91.3015873016
larix;56.0456349206;112.134920635
larix;63.3690476191;156.908730159
larix;52.5238095238;128.05952381
larix;58.8591269841;132.878968254
larix;59.2023809524;129.307539683
larix;66.4384920635;154.488095238
larix;65.5873015873;157.005952381
larix;63.5714285714;111.224206349
larix;65.4603174603;89.9007936508
larix;64.1150793651;97.1904761905
larix;64.8670634921;143.28968254
larix;58.8611111111;113.029761905
larix;59.4583333333;122.515873016
larix;63.3551587302;97.5297619048
larix;62.8571428571;120.367063492
larix;51.9821428571;142.023809524
larix;56.371031746;126.41468254
larix;63.498015873;142.380952381
larix;55.6408730159;127.68452381
larix;62.9662698413;112.561507937
larix;68.9007936508;134.537698413
larix;57.2380952381;124.172619048
larix;60.4166666667;113.027777778
larix;62.8928571429;126.323412698
larix;48.8928571429;127.873015873
larix;59.7361111111;130.621031746
larix;58.4543650794;128.587301587
larix;62.255952381;134.666666667
larix;54.0337301587;129.113095238
larix;62.7738095238;112.569444444
larix;67.8115079365;106.30952381
larix;54.7063492064;112.462301587
larix;60.0218253968;142.345238095
larix;59.6865079365;130.926587302
larix;66.4047619048;134.700396825
larix;61.6884920635;101.03968254
larix;66.5753968254;116.728174603
